Time - Voltage,Pen tracing
8.484,1.72542
8.485,1.74829
8.486,1.65554
8.487,1.68484
8.488,1.58694
8.489,1.64652
8.49,1.62881
8.491,1.5995
8.492,1.6404
8.493,1.51351
8.494,1.63331
8.495,1.51866
8.496,1.50449
8.497,1.47068
8.498,1.54088
8.499,1.49934
8.5,1.47325
8.501,1.3995
8.502,1.41335
8.503,1.34443
8.504,1.33574
8.505,1.25007
8.506,1.27745
8.507,1.20917
8.508,1.19919
8.509,1.20659
8.51,1.13156
8.511,1.15281
8.512,1.04138
8.513,1.07552
8.514,1.00434
8.515,1.02657
8.516,0.95346
8.517,0.987598
8.518,0.952494
8.519,0.947663
8.52,0.935103
8.521,0.943154
8.522,0.909339
8.523,0.921255
8.524,0.942832
8.525,0.9409
8.526,1.04718
8.527,0.991784
8.528,1.03526
8.529,1.02302
8.53,1.05845
8.531,0.97536
8.532,1.06425
8.533,0.999836
8.534,1.0884
8.535,1.03365
8.536,1.05201
8.537,1.11513
8.538,1.04847
8.539,1.06553
8.54,1.08293
8.541,1.12898
8.542,1.18115
8.543,1.2198
8.544,1.25812
8.545,1.30514
8.546,1.28292
8.547,1.3615
8.548,1.31674
8.549,1.41013
8.55,1.40208
8.551,1.49097
8.552,1.52639
8.553,1.57985
8.554,1.60723
8.555,1.62881
8.556,1.60207
8.557,1.64652
8.558,1.63525
8.559,1.65264
8.56,1.66552
8.561,1.69901
8.562,1.7573
8.563,1.70803
8.564,1.79498
8.565,1.70932
8.566,1.77019
8.567,1.70706
8.568,1.71061
8.569,1.72284
8.57,1.67518
8.571,1.67325
8.572,1.63267
8.573,1.60465
8.574,1.58243
8.575,1.58243
8.576,1.52253
8.577,1.57277
8.578,1.54926
8.579,1.59306
8.58,1.53219
8.581,1.53863
8.582,1.43847
8.583,1.4623
8.584,1.39628
8.585,1.37342
8.586,1.38147
8.587,1.31996
8.588,1.33864
8.589,1.252
8.59,1.26327
8.591,1.16054
8.592,1.16988
8.593,1.1322
8.594,1.16473
8.595,1.10257
8.596,1.09194
8.597,1.09613
8.598,1.03462
8.599,0.975038
8.6,0.975682
8.601,0.932849
8.602,0.930594
8.603,0.933815
8.604,0.886151
8.605,0.965376
8.606,0.91739
8.607,0.98631
8.608,0.934137
8.609,0.992429
8.61,0.935747
8.611,0.988242
8.612,0.97536
8.613,1.01111
8.614,1.06682
8.615,1.0008
8.616,1.02657
8.617,1.04299
8.618,1.04492
8.619,1.03172
8.62,1.02785
8.621,1.09098
8.622,1.15281
8.623,1.11159
8.624,1.16698
8.625,1.12737
8.626,1.22914
8.627,1.2008
8.628,1.29741
8.629,1.32865
8.63,1.31899
8.631,1.39822
8.632,1.39081
8.633,1.4272
8.634,1.43461
8.635,1.47486
8.636,1.51866
8.637,1.59596
8.638,1.55505
8.639,1.63267
8.64,1.60948
8.641,1.68001
8.642,1.59982
8.643,1.67389
8.644,1.62172
8.645,1.68484
8.646,1.67035
8.647,1.66069
8.648,1.73122
8.649,1.7164
8.65,1.70835
8.651,1.66488
8.652,1.67035
8.653,1.64072
8.654,1.68935
8.655,1.60691
8.656,1.65103
8.657,1.61463
8.658,1.60336
8.659,1.56955
8.66,1.54636
8.661,1.53605
8.662,1.53348
8.663,1.54443
8.664,1.4681
8.665,1.54443
8.666,1.47325
8.667,1.42978
8.668,1.33058
8.669,1.38437
8.67,1.34057
8.671,1.34926
8.672,1.26553
8.673,1.24556
8.674,1.19758
8.675,1.16634
8.676,1.09065
8.677,1.10418
8.678,1.05265
8.679,1.06747
8.68,1.05652
8.681,1.0198
8.682,1.05265
8.683,0.988564
8.684,0.970207
8.685,0.877778
8.686,0.926408
8.687,0.871981
8.688,0.899677
8.689,0.904186
8.69,0.93768
8.691,1.00273
8.692,0.972139
8.693,0.958935
8.694,0.960545
8.695,0.97697
8.696,1.04428
8.697,1.0475
8.698,1.02367
8.699,1.06038
8.7,0.98953
8.701,1.05072
8.702,0.966664
8.703,1.05555
8.704,1.05845
8.705,1.10869
8.706,1.14701
8.707,1.14122
8.708,1.22431
8.709,1.16827
8.71,1.24299
8.711,1.24234
8.712,1.29612
8.713,1.32543
8.714,1.38276
8.715,1.38018
8.716,1.45232
8.717,1.41174
8.718,1.44266
8.719,1.43912
8.72,1.50353
8.721,1.53605
8.722,1.5747
8.723,1.63009
8.724,1.59145
8.725,1.73122
8.726,1.64716
8.727,1.65554
8.728,1.59338
8.729,1.66649
8.73,1.63589
8.731,1.66971
8.732,1.68774
8.733,1.71157
8.734,1.65876
8.735,1.62301
8.736,1.61302
8.737,1.57212
8.738,1.60079
8.739,1.52929
8.74,1.55473
8.741,1.53412
8.742,1.59177
8.743,1.54958
8.744,1.55377
8.745,1.45103
8.746,1.51158
8.747,1.42881
8.748,1.46842
8.749,1.44846
8.75,1.44717
8.751,1.41367
8.752,1.33831
8.753,1.30707
8.754,1.25136
8.755,1.22978
8.756,1.1644
8.757,1.16312
8.758,1.10579
8.759,1.13993
8.76,1.05458
8.761,1.06231
8.762,0.993395
8.763,0.995005
8.764,0.947341
8.765,0.970529
8.766,0.949273
8.767,0.919645
8.768,0.922221
8.769,0.841708
8.77,0.819486
8.771,0.786959
8.772,0.802417
8.773,0.773111
8.774,0.786959
8.775,0.818842
8.776,0.839453
8.777,0.880998
8.778,0.922865
8.779,0.871015
8.78,0.920289
8.781,0.891304
8.782,0.901288
8.783,0.953138
8.784,0.891626
8.785,1.01143
8.786,0.949595
8.787,1.03236
8.788,0.954748
8.789,1.0227
8.79,0.98019
8.791,1.00563
8.792,1.04363
8.793,1.12254
8.794,1.13864
8.795,1.14766
8.796,1.15861
8.797,1.2388
8.798,1.25812
8.799,1.26843
8.8,1.28292
8.801,1.28936
8.802,1.3776
8.803,1.35313
8.804,1.43235
8.805,1.4243
8.806,1.47197
8.807,1.46778
8.808,1.509
8.809,1.51673
8.81,1.50578
8.811,1.55409
8.812,1.53122
8.813,1.50932
8.814,1.53444
8.815,1.53444
8.816,1.48871
8.817,1.52349
8.818,1.49451
8.819,1.51061
8.82,1.48259
8.821,1.47486
8.822,1.40755
8.823,1.45586
8.824,1.37825
8.825,1.40723
8.826,1.38501
8.827,1.35313
8.828,1.40079
8.829,1.35442
8.83,1.37664
8.831,1.27487
8.832,1.33284
8.833,1.25007
8.834,1.26714
8.835,1.19307
8.836,1.18985
8.837,1.09355
8.838,1.08872
8.839,0.980513
8.84,1.01916
8.841,0.966342
8.842,0.979224
8.843,0.960867
8.844,0.87971
8.845,0.883575
8.846,0.830436
8.847,0.858777
8.848,0.748635
8.849,0.789535
8.85,0.713531
8.851,0.770212
8.852,0.700649
8.853,0.735752
8.854,0.733498
8.855,0.707412
8.856,0.64751
8.857,0.679071
8.858,0.697106
8.859,0.7306
8.86,0.794688
8.861,0.733176
8.862,0.824639
8.863,0.790179
8.864,0.775687
8.865,0.686478
8.866,0.716429
8.867,0.746058
8.868,0.802095
8.869,0.806926
8.87,0.804672
8.871,0.881642
8.872,0.858777
8.873,0.797587
8.874,0.83269
8.875,0.871337
8.876,0.91417
8.877,1.00531
8.878,0.999836
8.879,1.09033
8.88,1.08099
8.881,1.17729
8.882,1.13767
8.883,1.18469
8.884,1.12769
8.885,1.23493
8.886,1.25844
8.887,1.27487
8.888,1.27197
8.889,1.32189
8.89,1.33799
8.891,1.33219
8.892,1.30836
8.893,1.32092
8.894,1.34411
8.895,1.34701
8.896,1.38759
8.897,1.34765
8.898,1.3892
8.899,1.31545
8.9,1.37954
8.901,1.25329
8.902,1.32189
8.903,1.32221
8.904,1.28614
8.905,1.34411
8.906,1.26295
8.907,1.29001
8.908,1.1818
8.909,1.23526
8.91,1.19532
8.911,1.20692
8.912,1.21948
8.913,1.16473
8.914,1.19436
8.915,1.14895
8.916,1.06843
8.917,1.05619
8.918,0.99114
8.919,0.958613
8.92,0.967308
8.921,0.895169
8.922,0.941222
8.923,0.875201
8.924,0.86715
8.925,0.794044
8.926,0.827537
8.927,0.714819
8.928,0.741227
8.929,0.716429
8.93,0.69614
8.931,0.705802
8.932,0.646222
8.933,0.613694
8.934,0.578591
8.935,0.553471
8.936,0.518045
8.937,0.520621
8.938,0.530283
8.939,0.553471
8.94,0.508383
8.941,0.564742
8.942,0.539622
8.943,0.602101
8.944,0.570539
8.945,0.57698
8.946,0.576658
8.947,0.619813
8.948,0.676173
8.949,0.631729
8.95,0.652985
8.951,0.66168
8.952,0.716107
8.953,0.64429
8.954,0.754109
8.955,0.698716
8.956,0.716751
8.957,0.724803
8.958,0.766025
8.959,0.783416
8.96,0.858777
8.961,0.844928
8.962,0.894202
8.963,0.93929
8.964,0.945731
8.965,1.03397
8.966,0.996615
8.967,1.00273
8.968,1.00145
8.969,1.08357
8.97,1.10998
8.971,1.157
8.972,1.11384
8.973,1.22398
8.974,1.18051
8.975,1.22366
8.976,1.12898
8.977,1.21464
8.978,1.22978
8.979,1.27841
8.98,1.25587
8.981,1.21626
8.982,1.30611
8.983,1.2111
8.984,1.25748
8.985,1.18051
8.986,1.22044
8.987,1.17632
8.988,1.18695
8.989,1.09935
8.99,1.1235
8.991,1.11062
8.992,1.06843
8.993,1.05233
8.994,1.07101
8.995,1.03011
8.996,1.06553
8.997,1.05974
8.998,0.996293
8.999,1.01368
9,0.932527
9.001,0.941222
9.002,0.851047
9.003,0.855878
9.004,0.789213
9.005,0.80918
9.006,0.742194
9.007,0.713531
9.008,0.677139
9.009,0.654595
9.01,0.572472
9.011,0.563776
9.012,0.502586
9.013,0.498722
9.014,0.530605
9.015,0.493569
9.016,0.526096
9.017,0.447837
9.018,0.455245
9.019,0.37924
9.02,0.415632
9.021,0.385037
9.022,0.425294
9.023,0.381817
9.024,0.479076
9.025,0.43882
9.026,0.428514
9.027,0.425938
9.028,0.42787
9.029,0.457177
9.03,0.461042
9.031,0.530283
9.032,0.494213
9.033,0.576336
9.034,0.5393
9.035,0.574726
9.036,0.522232
9.037,0.570539
9.038,0.51257
9.039,0.54864
9.04,0.506451
9.041,0.617559
9.042,0.693564
9.043,0.682292
9.044,0.698394
9.045,0.720938
9.046,0.750245
9.047,0.764415
9.048,0.828182
9.049,0.865862
9.05,0.946375
9.051,0.90644
9.052,0.981479
9.053,0.974071
9.054,1.06006
9.055,1.04331
9.056,1.09935
9.057,1.10193
9.058,1.14573
9.059,1.15217
9.06,1.13349
9.061,1.13059
9.062,1.14444
9.063,1.11352
9.064,1.11835
9.065,1.11771
9.066,1.1103
9.067,1.13961
9.068,1.10611
9.069,1.13188
9.07,1.05233
9.071,1.07616
9.072,1.00177
9.073,0.965054
9.074,0.99887
9.075,0.941222
9.076,1.00789
9.077,0.936069
9.078,0.943154
9.079,0.863607
9.08,0.915458
9.081,0.863607
9.082,0.846861
9.083,0.799197
9.084,0.782772
9.085,0.771822
9.086,0.747024
9.087,0.67263
9.088,0.684224
9.089,0.611762
9.09,0.593727
9.091,0.571506
9.092,0.528673
9.093,0.529317
9.094,0.485518
9.095,0.50323
9.096,0.403716
9.097,0.433989
9.098,0.37602
9.099,0.394055
9.1,0.395987
9.101,0.342526
9.102,0.332221
9.103,0.306778
9.104,0.324813
9.105,0.292608
9.106,0.322559
9.107,0.330288
9.108,0.397919
9.109,0.362171
9.11,0.376664
9.111,0.350255
9.112,0.393733
9.113,0.324169
9.114,0.414022
9.115,0.396631
9.116,0.422395
9.117,0.432379
9.118,0.416598
9.119,0.47489
9.12,0.433989
9.121,0.483907
9.122,0.388902
9.123,0.488416
9.124,0.489382
9.125,0.565709
9.126,0.57376
9.127,0.640103
9.128,0.619169
9.129,0.707412
9.13,0.675529
9.131,0.751211
9.132,0.746702
9.133,0.771822
9.134,0.82947
9.135,0.858132
9.136,0.945731
9.137,0.8781
9.138,0.952494
9.139,0.957325
9.14,1.02013
9.141,0.949595
9.142,1.04041
9.143,1.0256
9.144,1.03945
9.145,1.00338
9.146,1.03977
9.147,1.00177
9.148,1.04975
9.149,1.00724
9.15,1.0095
9.151,1.06425
9.152,1.00853
9.153,1.01207
9.154,0.958291
9.155,0.993395
9.156,0.918356
9.157,0.919323
9.158,0.849115
9.159,0.878422
9.16,0.854268
9.161,0.858455
9.162,0.821096
9.163,0.782128
9.164,0.770856
9.165,0.768924
9.166,0.719972
9.167,0.68358
9.168,0.714497
9.169,0.618203
9.17,0.642357
9.171,0.560234
9.172,0.578591
9.173,0.45138
9.174,0.447837
9.175,0.418853
9.176,0.431091
9.177,0.401784
9.178,0.387292
9.179,0.404038
9.18,0.317084
9.181,0.284235
9.182,0.303236
9.183,0.291964
9.184,0.281014
9.185,0.275861
9.186,0.21757
9.187,0.257826
9.188,0.211451
9.189,0.240436
9.19,0.238825
9.191,0.271353
9.192,0.238503
9.193,0.282624
9.194,0.281658
9.195,0.275539
9.196,0.324491
9.197,0.306134
9.198,0.3509
9.199,0.345747
9.2,0.362816
9.201,0.347679
9.202,0.379884
9.203,0.357985
9.204,0.400496
9.205,0.366036
9.206,0.439786
9.207,0.400496
9.208,0.483907
9.209,0.482297
9.21,0.555403
9.211,0.544453
9.212,0.624
9.213,0.657816
9.214,0.6868
9.215,0.691631
9.216,0.720616
9.217,0.717073
9.218,0.760228
9.219,0.851369
9.22,0.828826
9.221,0.934459
9.222,0.870371
9.223,0.945409
9.224,0.887761
9.225,0.879066
9.226,0.873591
9.227,0.942188
9.228,0.93768
9.229,0.951528
9.23,0.985987
9.231,0.98792
9.232,0.96441
9.233,0.9409
9.234,0.944443
9.235,0.932849
9.236,0.967952
9.237,0.905796
9.238,0.949273
9.239,0.890016
9.24,0.926086
9.241,0.858132
9.242,0.838809
9.243,0.850081
9.244,0.780196
9.245,0.781162
9.246,0.730278
9.247,0.812079
9.248,0.753787
9.249,0.745736
9.25,0.636882
9.251,0.626255
9.252,0.557013
9.253,0.529639
9.254,0.482619
9.255,0.502586
9.256,0.438176
9.257,0.399529
9.258,0.373121
9.259,0.344459
9.26,0.300659
9.261,0.279726
9.262,0.281658
9.263,0.217892
9.264,0.274251
9.265,0.195026
9.266,0.202111
9.267,0.148328
9.268,0.230452
9.269,0.129005
9.27,0.199857
9.271,0.155092
9.272,0.20501
9.273,0.22852
9.274,0.209196
9.275,0.196636
9.276,0.199213
9.277,0.214349
9.278,0.212739
9.279,0.238181
9.28,0.231418
9.281,0.304524
9.282,0.3071
9.283,0.288421
9.284,0.24108
9.285,0.338017
9.286,0.316762
9.287,0.313864
9.288,0.295184
9.289,0.270708
9.29,0.390834
9.291,0.385037
9.292,0.432057
9.293,0.435599
9.294,0.523198
9.295,0.517079
9.296,0.59566
9.297,0.583099
9.298,0.618847
9.299,0.624644
9.3,0.692919
9.301,0.672952
9.302,0.768602
9.303,0.757008
9.304,0.808536
9.305,0.807248
9.306,0.860709
9.307,0.880032
9.308,0.809503
9.309,0.871981
9.31,0.858455
9.311,0.904186
9.312,0.875201
9.313,0.946053
9.314,0.921899
9.315,0.967308
9.316,0.882931
9.317,0.935747
9.318,0.821096
9.319,0.880032
9.32,0.821096
9.321,0.866828
9.322,0.869404
9.323,0.78084
9.324,0.859743
9.325,0.745736
9.326,0.712243
9.327,0.684224
9.328,0.700649
9.329,0.683902
9.33,0.708378
9.331,0.673918
9.332,0.702259
9.333,0.619813
9.334,0.586964
9.335,0.497111
9.336,0.486806
9.337,0.483263
9.338,0.428836
9.339,0.440108
9.34,0.302914
9.341,0.329644
9.342,0.263623
9.343,0.309355
9.344,0.185365
9.345,0.204688
9.346,0.175381
9.347,0.160566
9.348,0.139955
9.349,0.152515
9.35,0.161211
9.351,0.0929355
9.352,0.0787651
9.353,0.10775
9.354,0.0691036
9.355,0.0491363
9.356,0.0832739
9.357,0.101631
9.358,0.196958
9.359,0.122564
9.36,0.130294
9.361,0.117734
9.362,0.179246
9.363,0.108716
9.364,0.190195
9.365,0.208552
9.366,0.161211
9.367,0.214349
9.368,0.194382
9.369,0.262335
9.37,0.236893
9.371,0.259759
9.372,0.239791
9.373,0.317728
9.374,0.304202
9.375,0.385681
9.376,0.436243
9.377,0.463618
9.378,0.445261
9.379,0.557335
9.38,0.500654
9.381,0.528673
9.382,0.56442
9.383,0.606931
9.384,0.664257
9.385,0.676495
9.386,0.746058
9.387,0.713209
9.388,0.753787
9.389,0.720616
9.39,0.764093
9.391,0.744448
9.392,0.804994
9.393,0.799519
9.394,0.815622
9.395,0.775687
9.396,0.860709
9.397,0.824317
9.398,0.841064
9.399,0.850081
9.4,0.829148
9.401,0.888728
9.402,0.813367
9.403,0.822707
9.404,0.772789
9.405,0.814011
9.406,0.740905
9.407,0.763449
9.408,0.717718
9.409,0.718684
9.41,0.72126
9.411,0.688411
9.412,0.670698
9.413,0.687767
9.414,0.669088
9.415,0.58471
9.416,0.580845
9.417,0.499044
9.418,0.534147
9.419,0.475856
9.42,0.458787
9.421,0.398241
9.422,0.41209
9.423,0.307745
9.424,0.25364
9.425,0.212417
9.426,0.195026
9.427,0.181822
9.428,0.191484
9.429,0.111937
9.43,0.120954
9.431,0.0732903
9.432,0.0784431
9.433,0.0626625
9.434,-0.000459775
9.435,0.0291691
9.436,-0.0490897
9.437,-0.00915519
9.438,-0.0465133
9.439,-0.0217152
9.44,-0.0307327
9.441,0.0269147
9.442,0.0146767
9.443,0.0130664
9.444,0.0742564
9.445,0.0388306
9.446,0.0806975
9.447,0.0478481
9.448,0.101631
9.449,0.137379
9.45,0.153481
9.451,0.113225
9.452,0.182144
9.453,0.148006
9.454,0.189551
9.455,0.133514
9.456,0.235605
9.457,0.174415
9.458,0.27715
9.459,0.312897
9.46,0.294218
9.461,0.3918
9.462,0.395987
9.463,0.435277
9.464,0.466194
9.465,0.496145
9.466,0.565387
9.467,0.57537
9.468,0.591151
9.469,0.664579
9.47,0.627543
9.471,0.69614
9.472,0.692597
9.473,0.763771
9.474,0.705802
9.475,0.74638
9.476,0.810147
9.477,0.781806
9.478,0.778585
9.479,0.718362
9.48,0.74638
9.481,0.765059
9.482,0.77923
9.483,0.781484
9.484,0.792434
9.485,0.740583
9.486,0.753143
9.487,0.676495
9.488,0.680681
9.489,0.642357
9.49,0.65846
9.491,0.594693
9.492,0.642679
9.493,0.678749
9.494,0.627221
9.495,0.676495
9.496,0.613694
9.497,0.57537
9.498,0.546063
9.499,0.517079
9.5,0.441074
9.501,0.479399
9.502,0.406293
9.503,0.398563
9.504,0.367002
9.505,0.323203
9.506,0.174415
9.507,0.178601
9.508,0.123208
9.509,0.12192
9.51,0.148328
9.511,0.0674933
9.512,0.128683
9.513,0.0214398
9.514,0.053323
9.515,-0.0345973
9.516,0.0220839
9.517,-0.0648703
9.518,-0.0622939
9.519,-0.0661585
9.52,-0.0561749
9.521,0.0246603
9.522,-0.0854816
9.523,-0.0368517
9.524,-0.0719554
9.525,-0.0400722
9.526,-0.0374958
9.527,-0.00722288
9.528,-0.020427
9.529,0.0233721
9.53,-0.0152742
9.531,0.0713579
9.532,-0.0423266
9.533,0.0513907
9.534,-0.00174799
9.535,0.0919693
9.536,0.0835959
9.537,0.0707138
9.538,0.141565
9.539,0.078121
9.54,0.160244
9.541,0.124175
9.542,0.193416
9.543,0.216282
9.544,0.270708
9.545,0.305168
9.546,0.381817
9.547,0.38085
9.548,0.452668
9.549,0.434955
9.55,0.503552
9.551,0.527706
9.552,0.564098
9.553,0.583422
9.554,0.613694
9.555,0.706446
9.556,0.68519
9.557,0.681004
9.558,0.673274
9.559,0.710954
9.56,0.700971
9.561,0.690987
9.562,0.709666
9.563,0.794366
9.564,0.762805
9.565,0.779552
9.566,0.696462
9.567,0.698716
9.568,0.637526
9.569,0.637848
9.57,0.649442
9.571,0.624966
9.572,0.660392
9.573,0.585998
9.574,0.619813
9.575,0.553793
9.576,0.578269
9.577,0.542521
9.578,0.59727
9.579,0.511926
9.58,0.533181
9.581,0.463618
9.582,0.441396
9.583,0.409513
9.584,0.396631
9.585,0.361205
9.586,0.317406
9.587,0.307745
9.588,0.20823
9.589,0.235927
9.59,0.122564
9.591,0.153159
9.592,0.0736123
9.593,0.0723241
9.594,0.0185413
9.595,0.034966
9.596,0.0092018
9.597,-0.0107655
9.598,0.00598127
9.599,-0.0291224
9.6,-0.110602
9.601,-0.101262
9.602,-0.101906
9.603,-0.136688
9.604,-0.0967535
9.605,-0.142807
9.606,-0.0680908
9.607,-0.102872
9.608,-0.0706672
9.609,-0.140553
9.61,-0.0220373
9.611,-0.020427
9.612,-0.0239696
9.613,0.00437101
9.614,-0.0535984
9.615,0.0146767
9.616,-0.118009
9.617,-0.0529543
9.618,-0.0777524
9.619,-0.00593467
9.62,-0.00818904
9.621,0.0452717
9.622,0.0272367
9.623,0.109038
9.624,0.0604082
9.625,0.140599
9.626,0.114835
9.627,0.204044
9.628,0.23174
9.629,0.287455
9.63,0.312253
9.631,0.306778
9.632,0.396309
9.633,0.39019
9.634,0.42787
9.635,0.447193
9.636,0.490348
9.637,0.524486
9.638,0.605965
9.639,0.582133
9.64,0.667155
9.641,0.673274
9.642,0.638815
9.643,0.615305
9.644,0.669088
9.645,0.651697
9.646,0.683258
9.647,0.733498
9.648,0.698394
9.649,0.742516
9.65,0.681326
9.651,0.671986
9.652,0.565387
9.653,0.65846
9.654,0.565387
9.655,0.622068
9.656,0.570861
9.657,0.558301
9.658,0.57376
9.659,0.518367
9.66,0.504841
9.661,0.433345
9.662,0.518045
9.663,0.471991
9.664,0.521587
9.665,0.464584
9.666,0.46233
9.667,0.394055
9.668,0.359273
9.669,0.218858
9.67,0.268454
9.671,0.137701
9.672,0.201145
9.673,0.151871
9.674,0.136735
9.675,0.129005
9.676,0.0555774
9.677,0.0130664
9.678,0.00726949
9.679,-0.056819
9.68,-0.0561749
9.681,-0.0420045
9.682,-0.0841934
9.683,-0.0748539
9.684,-0.123484
9.685,-0.0980417
9.686,-0.191759
9.687,-0.146994
9.688,-0.203675
9.689,-0.18725
9.69,-0.205285
9.691,-0.122196
9.692,-0.0758201
9.693,-0.0861257
9.694,-0.104161
9.695,-0.0410384
9.696,-0.0819391
9.697,-0.124772
9.698,-0.0838714
9.699,-0.122196
9.7,-0.0597174
9.701,-0.0400722
9.702,-0.0226814
9.703,-0.0635821
9.704,-0.00851109
9.705,-0.0507
9.706,-0.0165624
9.707,0.0356101
9.708,0.0578317
9.709,0.117411
9.71,0.137701
9.711,0.161211
9.712,0.187297
9.713,0.269098
9.714,0.296795
9.715,0.312575
9.716,0.329966
9.717,0.456855
9.718,0.441074
9.719,0.475212
9.72,0.462974
9.721,0.546063
9.722,0.55025
9.723,0.570217
9.724,0.577303
9.725,0.589541
9.726,0.662002
9.727,0.654595
9.728,0.661358
9.729,0.617237
9.73,0.655883
9.731,0.652663
9.732,0.651053
9.733,0.609186
9.734,0.658138
9.735,0.629475
9.736,0.582133
9.737,0.557979
9.738,0.550894
9.739,0.54864
9.74,0.506773
9.741,0.520621
9.742,0.488094
9.743,0.512248
9.744,0.432701
9.745,0.466516
9.746,0.403394
9.747,0.441074
9.748,0.361205
9.749,0.417886
9.75,0.331254
9.751,0.310321
9.752,0.26942
9.753,0.239469
9.754,0.160566
9.755,0.15799
9.756,0.138023
9.757,0.11097
9.758,0.108716
9.759,0.0230501
9.76,0.0459158
9.761,-0.0639041
9.762,-0.0249358
9.763,-0.140553
9.764,-0.0848375
9.765,-0.17147
9.766,-0.0523102
9.767,-0.159554
9.768,-0.130891
9.769,-0.178233
9.77,-0.175978
9.771,-0.186284
9.772,-0.196268
9.773,-0.185962
9.774,-0.171148
9.775,-0.0870919
9.776,-0.130569
9.777,-0.0397502
9.778,-0.118653
9.779,-0.0964314
9.78,-0.153757
9.781,-0.128959
9.782,-0.153757
9.783,-0.114466
9.784,-0.0777524
9.785,-0.0790406
9.786,-0.00335825
9.787,-0.0658364
9.788,-0.121229
9.789,-0.0310548
9.79,-0.0236476
9.791,0.034966
9.792,0.105818
9.793,0.0848841
9.794,0.154447
9.795,0.161211
9.796,0.20501
9.797,0.204688
9.798,0.310321
9.799,0.303558
9.8,0.382139
9.801,0.400818
9.802,0.3918
9.803,0.453312
9.804,0.471347
9.805,0.54703
9.806,0.554759
9.807,0.539622
9.808,0.57537
9.809,0.61144
9.81,0.616271
9.811,0.623034
9.812,0.633018
9.813,0.64751
9.814,0.61144
9.815,0.657494
9.816,0.617237
9.817,0.594049
9.818,0.617237
9.819,0.585032
9.82,0.631729
9.821,0.52674
9.822,0.554115
9.823,0.519977
9.824,0.517401
9.825,0.447515
9.826,0.508061
9.827,0.464584
9.828,0.464906
9.829,0.452024
9.83,0.417564
9.831,0.356052
9.832,0.407259
9.833,0.264589
9.834,0.275861
9.835,0.262013
9.836,0.186331
9.837,0.248487
9.838,0.145752
9.839,0.1596
9.84,0.0530009
9.841,0.107106
9.842,0.0368983
9.843,0.0146767
9.844,-0.0410384
9.845,-0.038784
9.846,-0.0561749
9.847,-0.099974
9.848,-0.125094
9.849,-0.101262
9.85,-0.170826
9.851,-0.194979
9.852,-0.159554
9.853,-0.208828
9.854,-0.180165
9.855,-0.236846
9.856,-0.194013
9.857,-0.236202
9.858,-0.217201
9.859,-0.172114
9.86,-0.16374
9.861,-0.139909
9.862,-0.10094
9.863,-0.0542425
9.864,-0.109314
9.865,-0.157621
9.866,-0.100618
9.867,-0.0973976
9.868,-0.120907
9.869,-0.062938
9.87,-0.12606
9.871,-0.0246137
9.872,-0.0642262
9.873,0.0140326
9.874,0.0204736
9.875,0.0832739
9.876,0.0935796
9.877,0.164109
9.878,0.161533
9.879,0.19728
9.88,0.223367
9.881,0.297117
9.882,0.258793
9.883,0.305812
9.884,0.305168
9.885,0.353476
9.886,0.436243
9.887,0.413056
9.888,0.538334
9.889,0.475212
9.89,0.5393
9.891,0.491314
9.892,0.556369
9.893,0.511604
9.894,0.578269
9.895,0.573438
9.896,0.558623
9.897,0.609186
9.898,0.616915
9.899,0.614017
9.9,0.563132
9.901,0.577303
9.902,0.571184
9.903,0.560556
9.904,0.517079
9.905,0.567963
9.906,0.539622
9.907,0.524486
9.908,0.467483
9.909,0.457499
9.91,0.376342
9.911,0.467483
9.912,0.406937
9.913,0.385037
9.914,0.475534
9.915,0.36668
9.916,0.358629
9.917,0.257504
9.918,0.251385
9.919,0.202755
9.92,0.175059
9.921,0.0823077
9.922,0.121598
9.923,0.0600861
9.924,0.0681374
9.925,-0.0539205
9.926,-0.00593467
9.927,-0.0761421
9.928,-0.0397502
9.929,-0.130569
9.93,-0.127671
9.931,-0.132179
9.932,-0.155367
9.933,-0.207217
9.934,-0.223642
9.935,-0.216235
9.936,-0.238779
9.937,-0.189183
9.938,-0.24683
9.939,-0.177589
9.94,-0.210438
9.941,-0.153435
9.942,-0.203997
9.943,-0.156655
9.944,-0.201743
9.945,-0.163418
9.946,-0.129925
9.947,-0.162774
9.948,-0.101262
9.949,-0.166317
9.95,-0.139264
9.951,-0.122196
9.952,-0.0986858
9.953,-0.106737
9.954,-0.032343
9.955,-0.0358856
9.956,0.0249824
9.957,0.00726949
9.958,0.0455937
9.959,0.0455937
9.96,0.110326
9.961,0.126751
9.962,0.174737
9.963,0.235927
9.964,0.224333
9.965,0.30388
9.966,0.320627
9.967,0.337373
9.968,0.322559
9.969,0.368935
9.97,0.386647
9.971,0.462974
9.972,0.432701
9.973,0.481653
9.974,0.498722
9.975,0.506129
9.976,0.494857
9.977,0.527062
9.978,0.544131
9.979,0.599524
9.98,0.599202
9.981,0.569895
9.982,0.622068
9.983,0.543809
9.984,0.579557
9.985,0.490348
9.986,0.511926
9.987,0.47811
9.988,0.477466
9.989,0.470381
9.99,0.49067
9.991,0.537368
9.992,0.43882
9.993,0.422073
9.994,0.427226
9.995,0.371511
9.996,0.415954
9.997,0.382461
9.998,0.368612
9.999,0.36507
10,0.280048
10.001,0.261047
10.002,0.129327
10.003,0.162177
10.004,0.0723241
10.005,0.0926134
